model,time,mean_brier,std_brier,missingness_level,mechanism,folder,R_L
RSF,3163.063265306122,0.0951581561904926,0.0009766898765152,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,3167.4275510204084,0.1237592457650988,0.048351140563306,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,3248.9224489795915,0.0894864066689581,0.0036292803832199,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,3282.9887755102036,0.0998961180294211,0.0010130734065963,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,3302.3591836734695,0.1313080294403908,0.0459674129510051,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,3342.1387755102037,0.0900350240842691,0.0035876324414236,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,3402.914285714285,0.0961863919534439,0.0018068286425401,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,3435.355102040816,0.0834000310093362,0.003623264048647,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,3437.2908163265306,0.1301572807285697,0.0456449824717925,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,3522.839795918367,0.0931503198567011,0.0021953262921559,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,3528.5714285714284,0.0780735275599865,0.0047155891598414,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,3572.2224489795917,0.1242489390394374,0.0436281829697027,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,3621.7877551020406,0.0739533727940023,0.004198040437544,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,3642.7653061224487,0.0967899786275551,0.0036948659151457,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,3707.1540816326537,0.1257220239293258,0.0452793678181297,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,3715.0040816326527,0.0768388422291169,0.0038427749289475,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,3762.6908163265302,0.0975832604961994,0.0032332497826525,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,3808.220408163265,0.0747279911619165,0.0036113109255202,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,3842.0857142857144,0.1275407101363874,0.0472808326582292,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,3882.616326530612,0.0968710730401299,0.003780612844486,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,3901.436734693877,0.0806741599394123,0.0034968327331962,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,3977.017346938775,0.1220692586579022,0.0484587622750728,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,3994.6530612244896,0.0769028019044888,0.0004675332520587,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,4002.541836734694,0.0910048682120019,0.0044021415241981,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,4087.869387755102,0.0851911666088411,0.0005907332703854,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,4111.948979591837,0.1173022115956393,0.0477149534710714,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,4122.467346938774,0.1021309204399409,0.0023757649275622,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,4181.085714285714,0.092492655006372,0.0029647298617746,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,4242.392857142857,0.1083938408750386,0.0009200561427806,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,4246.880612244898,0.1247715971790057,0.0474344002753337,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,4274.302040816327,0.0995407399759847,0.0067594135539414,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,4362.318367346938,0.1084306699318026,0.0011546946516389,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,4367.518367346938,0.1002003046975586,0.0071213221408635,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,4381.812244897959,0.1309070828129914,0.0475520538011894,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,4460.734693877551,0.1195787415142577,0.0098287437855011,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,4482.24387755102,0.1064347982501552,0.0025096868951046,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,4516.743877551021,0.1316751796137079,0.0476807937265721,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,4553.951020408163,0.1498874812190033,0.0145106028016919,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,4602.1693877551015,0.1051248614292527,0.0015826013612855,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,4647.167346938775,0.1739277610239843,0.0168831276969803,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,4651.675510204082,0.1101208858755055,0.0372249162159055,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,4722.094897959183,0.1062840858019089,0.0041789340465924,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,4740.383673469387,0.1131439403194167,0.0058313195357086,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,4786.607142857143,0.102775905039936,0.0343498519671539,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,4833.599999999999,0.0916835095047253,0.009048361596606,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,4842.020408163265,0.1159798980754416,0.0015329359182119,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,4921.538775510204,0.1197702621347679,0.034676357557844,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,4961.945918367346,0.1061772964410386,0.0007922749621862,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,5056.470408163265,0.1121109589429534,0.0256896718335095,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,5081.871428571428,0.0931150671232324,0.0030926909951372,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,5191.402040816327,0.1134678607204169,0.02645088293979,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,5201.796938775509,0.0990823668976151,5.472057786756163e-06,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,5321.722448979591,0.0964029946175991,0.0034052738848697,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,5326.333673469388,0.1106481603458885,0.0275363443242716,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,5441.647959183673,0.0990516108468112,0.0077776682992605,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,5461.265306122449,0.1170756015088394,0.0313166398846432,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,5561.573469387755,0.1119191225351473,0.0109575884271138,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,5596.196938775511,0.1259837142110855,0.0384723522776156,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,5681.498979591836,0.1261724893996407,0.0158711301992249,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,5731.128571428571,0.103114193532426,0.0241712812036322,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,5801.424489795918,0.124162134273406,0.0080762455095858,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,5866.060204081633,0.0997002460995203,0.0244390970558136,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,5921.349999999999,0.1419933203876245,0.012329219656674,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,6000.9918367346945,0.1239796184315756,0.0335172410666763,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,6135.923469387755,0.1515127881981119,0.0445159090957226,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,6270.855102040817,0.2106503763460099,0.0548404120482697,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,6405.786734693877,0.3707195453070102,0.1013366786901791,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,6540.718367346939,0.6908578832290106,0.1943292119739978,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,6675.65,0.6908578832290106,0.1943292119739978,40,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,177.0,0.0022178485068054,5.148659862418303e-05,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,298.05102040816325,0.0065703056586037,0.0002870393344852,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,419.1020408163265,0.0290277425168264,0.0015187735003074,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,540.1530612244899,0.0411953359134919,0.0035217713373487,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,661.204081632653,0.0510921883456735,0.0053709106899206,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,782.2551020408164,0.072396530411845,0.0092798760668841,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,903.3061224489796,0.0801402680688804,0.0128679339074263,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,1024.357142857143,0.0885369486827803,0.0184894703845152,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,1145.408163265306,0.0924063551313083,0.0218469752568486,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,1266.4591836734694,0.0993848872961182,0.0242421513415203,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,1387.5102040816328,0.1006700064094921,0.0249267244900532,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,1508.561224489796,0.1022217118084092,0.0285408004525109,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,1629.6122448979593,0.1036477446766999,0.0312444552655773,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,1750.6632653061224,0.1086206971519554,0.0333650878305479,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,1871.7142857142856,0.1097671283486079,0.0343870838766706,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,1992.765306122449,0.1094664719847358,0.0354114444909763,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,2113.816326530612,0.1089773347302351,0.0369088283735709,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,2234.8673469387754,0.1103399959601586,0.0369124188316026,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,2355.918367346939,0.1102280816167425,0.037359862152165,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,2476.969387755102,0.1116766411279301,0.0368654345518964,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,2598.0204081632655,0.1052215235517399,0.0407229905040389,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,2719.0714285714284,0.1046179805806235,0.0413894628106088,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,2840.122448979592,0.1034194073465137,0.0403353390934779,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,2961.173469387755,0.1036442518568921,0.0396771876533979,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,3082.2244897959185,0.0988412452525868,0.0409625575550366,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,3203.275510204082,0.1021520314120479,0.0404775914815119,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,3324.326530612245,0.1102212334103455,0.0367800515592307,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,3445.377551020408,0.109223347793381,0.0391854023508898,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,3566.4285714285716,0.1002709285961952,0.0416519993249913,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,3687.479591836735,0.0995674437121016,0.0442885560212805,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,3808.530612244898,0.1031644009169455,0.0480476458263775,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,3929.581632653061,0.1174138279745283,0.0416676627800678,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,4050.6326530612246,0.1220246636647331,0.0468444991642619,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,4171.683673469388,0.1154394085593425,0.0450878474492241,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,4292.734693877551,0.1197108736785768,0.0441487586377769,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,4413.785714285715,0.1142691486799113,0.0392497660589531,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,4534.836734693878,0.1019125591013119,0.0417281075944046,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,4655.8877551020405,0.0922447127739992,0.0498566269596559,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,4776.938775510204,0.094517282687715,0.0534956472629358,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,4897.989795918367,0.1218861765005016,0.0479721157019137,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,5019.040816326531,0.1413449896731879,0.0439672277830445,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,5140.091836734694,0.1489735554421588,0.0525907904244526,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,5261.142857142857,0.1352920620026911,0.0377041892858281,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,5382.193877551021,0.1381101016604491,0.0487732701499441,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,5503.244897959184,0.1442568278669386,0.061066661900464,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,5624.295918367347,0.151517272389606,0.0755426085501976,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,5745.34693877551,0.1910671931711559,0.0570237101053991,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,5866.397959183673,0.1972385288761651,0.0882043665322514,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,5987.448979591837,0.2265665348597632,0.1464948465563504,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,6108.5,0.2507174004775713,0.2095095293627824,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,177.0,0.0020439258363561,0.0001346124369216,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,298.05102040816325,0.0067415795400802,0.0005741286595557,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,419.1020408163265,0.0261126997337507,0.0021496493287376,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,540.1530612244899,0.038290195598073,0.0036212611247889,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,661.204081632653,0.0467066613340546,0.0057476413844233,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,782.2551020408164,0.0637738868716403,0.009758650003516,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,903.3061224489796,0.0698988078416095,0.0127027613484176,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,1024.357142857143,0.0753116266045265,0.0153471238983606,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,1145.408163265306,0.0808173780570358,0.0183540529346136,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,1266.4591836734694,0.0884204349932209,0.0190760591155682,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,1387.5102040816328,0.0915906463205455,0.0192687128820737,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,1508.561224489796,0.0930351849008512,0.022015153438245,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,1629.6122448979593,0.0962813117222886,0.0233960344156137,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,1750.6632653061224,0.1039340296592456,0.0235321133186641,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,1871.7142857142856,0.1068918809965533,0.0243794244291993,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,1992.765306122449,0.105648792923351,0.0259817311511635,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,2113.816326530612,0.1066394317748631,0.0270621850299927,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,2234.8673469387754,0.1066027425355286,0.0261040672850366,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,2355.918367346939,0.1073282986157405,0.026596475442272,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,2476.969387755102,0.1060341596942207,0.0258273605510727,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,2598.0204081632655,0.1007935443149188,0.0280053679128992,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,2719.0714285714284,0.1002671692323591,0.0286991873590658,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,2840.122448979592,0.0986525458496403,0.0272325048459924,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,2961.173469387755,0.1008109984684007,0.026741909103007,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,3082.2244897959185,0.0969938548105141,0.0276167145940231,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,3203.275510204082,0.1010910501862425,0.0274253267902539,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,3324.326530612245,0.1055748671299327,0.0246971753204504,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,3445.377551020408,0.1049436675772033,0.0257520790668685,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,3566.4285714285716,0.1036779446858625,0.0283948493442785,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,3687.479591836735,0.1057573411115349,0.0285534384643578,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,3808.530612244898,0.1040424303527535,0.0304163157322216,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,3929.581632653061,0.114739676828307,0.029162337745267,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,4050.6326530612246,0.1189102811633694,0.0297182013120934,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,4171.683673469388,0.113937801125564,0.0281268678086676,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,4292.734693877551,0.1197797211852423,0.0273134369422977,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,4413.785714285715,0.109627327863729,0.0246150195036165,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,4534.836734693878,0.0960785671698077,0.0236704332286933,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,4655.8877551020405,0.0936764524144043,0.0267404139872773,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,4776.938775510204,0.104550631677635,0.0280484189750909,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,4897.989795918367,0.1242068404549349,0.0256144027723124,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,5019.040816326531,0.1361769084609095,0.0231652836603414,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,5140.091836734694,0.150085979352547,0.026452028836251,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,5261.142857142857,0.1261274225279115,0.0279560257897524,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,5382.193877551021,0.1388851001089176,0.0321630673623951,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,5503.244897959184,0.1555900776001105,0.0382668291740606,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,5624.295918367347,0.1730356875686888,0.043880167627746,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,5745.34693877551,0.1728632881303029,0.0390397386851297,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,5866.397959183673,0.2179799721293832,0.0467010887757957,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,5987.448979591837,0.2968856043193493,0.0708082800709914,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
RSF,6108.5,0.3692368281341053,0.0938495792236555,50,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,177.0,0.0022244670327002,4.6951996700322595e-05,20,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,298.05102040816325,0.0066461122011488,0.0002322324117436,20,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,419.1020408163265,0.0292733608618554,0.0013816178425676,20,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,540.1530612244899,0.0417007932222339,0.0032019879894787,20,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,661.204081632653,0.051843425476504,0.0049596244264467,20,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,782.2551020408164,0.0727413239363279,0.0085586133305155,20,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,903.3061224489796,0.0809155300717619,0.0122949004896718,20,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,1024.357142857143,0.0882270614814813,0.0180181847806009,20,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,1145.408163265306,0.0923973197597992,0.0211389069586986,20,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,1266.4591836734694,0.1000739761894006,0.0227152678738446,20,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,1387.5102040816328,0.100828394221173,0.023194556821176,20,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,1508.561224489796,0.1023120304882879,0.0270216919393139,20,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,1629.6122448979593,0.1025437656912868,0.029515758307845,20,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,1750.6632653061224,0.1076426867129964,0.0316208395289046,20,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,1871.7142857142856,0.1086303834414203,0.0323274084257716,20,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,1992.765306122449,0.1077956324025969,0.0335187831407908,20,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,2113.816326530612,0.1068410877100454,0.0348196270275653,20,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,2234.8673469387754,0.1087257802276318,0.0351857564428368,20,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,2355.918367346939,0.1092372331666092,0.0359352940288125,20,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,2476.969387755102,0.1113781249939532,0.0359331031091127,20,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,2598.0204081632655,0.1044667304349422,0.0398454090676623,20,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,2719.0714285714284,0.1034076759649736,0.0403781357330284,20,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,2840.122448979592,0.1022811382418611,0.0395428655524202,20,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,2961.173469387755,0.1022407472298781,0.0388661366116948,20,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
COX,3082.2244897959185,0.097410566376029,0.0403711209246083,20,MAR,./../ibs_results/rotterdam/MAR_L_COX,L
